label,tweet_id,tweet,length,#URLs,#mentions,#hashs,verified,#followers,user_engagement,sentiment_score
0,531085761521528834,"good sweet lord, pepsi is actually testing a doritos-flavored mountain dew URL URL",82,2,0,0,1,6587387,50.78524857375713,0.7096
0,520299904934371328,officials took away this halloween decoration after reports of it being a real suicide victim. it is still unknown. URL,119,1,0,0,0,1358248,1.3068661296509398,-0.765
1,470025166760980483,where is michelle obama’s hashtag for meriam ibrahim? she’s pregnant and sentenced to die URL URL,97,2,0,0,0,242792,64.47465437788019,-0.6124
1,504478567062056962,"report: toronto, seattle, quebec city to join vegas in 2017 nhl expansion: URL",78,1,0,0,1,4645,14.021183156807028,0.296
0,436157398269849602,"hot pockets recall involves meat from place fda says ""processed diseased and unsound animals. URL URL",101,2,0,0,1,117397,42.31817110534999,0.0
0,566089610485579776,sc state senator also opposes bill that would make it harder for domestic abusers to own guns: URL URL,102,2,0,0,1,292698,25.547527183444405,-0.5574
0,524991067675189250,"update: parliament hill attack: soldier dies of injuries, gunman shot dead URL #ottawashooting URL",98,2,0,1,1,2858885,48.73258196721312,-0.8126
1,510286132568150016,detroit niggas are savages they stole the batmobile. URL,56,1,0,0,0,478,7.49025672749768,-0.7003
0,524935246647926784,"shots were fired at canada's national war memorial in ottawa and a ceremonial guard was shot, police say. URL",109,1,0,0,1,17428124,61.47398258756834,-0.8176
1,553099685888790528,banksy account joins cartoonists support for #charliehebdo #jesuischarlie URL URL,81,2,0,2,1,238219,39.2496711391739,0.4019
0,514420223873941504,police officers deliver the pie after pizza hut driver injured in crash URL URL,79,2,0,0,1,1888222,44.691875439007255,-0.6597
0,407232661107642368,the five movie roles that made us fall in love with paul walker URL #rippaulwalker URL,86,2,0,1,1,5139472,30.04322766570605,0.6369
0,574004164570841088,oregon community helps mother after boy punished for being tardy due to vehicle problems: URL URL,97,2,0,0,1,15172053,69.88344433872503,-0.4767
1,364589696573124609,fukushima: highly radioactive water seeping into the ocean URL,62,1,0,0,0,1531935,53.37406340057637,0.0
1,504433135036407808,gonna be unreal when las vegas goes undefeated at home every year........ #nhl #expansion,89,0,0,2,0,791567,0.4799054373522459,0.0
1,509084603617792001,don't worry ppl #isis isn't a threat to homeland. man wearing body armor with isis flag on it arrested in #texas URL,116,1,0,2,0,9106,88.62630169592383,0.2691
1,568452856224747520,#macklemorejoinedisis,21,0,0,1,1,150407,10.701329845214737,0.0
1,525711899359318016,cdc whistleblower exposes ebola vaccinations containing rfid chips | national report URL via @wpusta,100,1,1,0,0,119203,3.184738955823293,-0.128
1,553136604882014208,‘banksy’ instagram tribute to #charliehebdo victims not posted by artist URL (pic: lucille clerc) URL,101,2,0,1,1,2827871,83.947308653191,-0.3182
0,531183173443801088,"i don't want to live on this planet anymore. rt @juddlegum pepsi is making a doritos-flavored mountain dew: ""dewitos"" URL",121,1,1,0,1,158449,26.81110583768391,-0.0572
1,553190393370923008,"powerful image, yes. but it was drawn by @lucilleclerc, not by banksy. details: URL #charliehebdo URL",101,2,1,1,0,2341,0.6097228532485234,0.4118
1,509077805296914432,#muslim arrested in #texas today with #isis flag on body armor URL,66,1,0,3,0,9108,88.62630169592383,-0.4767
0,538218607822770176,a pregnant woman lost her eye after getting shot with a police bean bag round while she was in her car in #ferguson: URL,120,1,0,1,1,294537,8.405347846663512,-0.3182
0,407234399093022720,"also, rip roger rodas the man who died along with paul walker that seems to never be mentioned URL",98,1,0,0,0,7651,0.0517427236794825,-0.5574
0,551099691702956032,rip elly may clampett: so sad to learn #beverlyhillbillies star donna douglas has passed away. URL,98,1,0,1,1,11771598,56.78789718680429,-0.6113
0,524976963862429697,"the canadian soldier shot at the war memorial has died, officials reported. URL #ottawashooting URL",99,2,0,1,1,46067494,58.81503006012024,-0.8176
0,538256153080127489,"this young woman was shot with a nerf bullet by a #ferguson police officer, she lost her eye. #humanrights #nyc #rt URL",119,1,0,4,0,35362,36.41281975889444,-0.3182
1,387050178932654080,"obama has taken down amber alert website during shutdown, but michelle's let's move site is still up. at least missing kids won't be thirsty",140,0,0,0,0,59072,9.45313584818329,-0.296
1,514072132301910016,"a florida woman had surgery to add a third breast to make herself ""unatttractive to men."" URL URL",97,2,0,0,1,745782,59.67005076142132,0.0
1,532208816692416512,"a chick-fil-a manager allegedly banned the words “bae,” “fleek,” and “ratchet” at work URL",90,1,0,0,1,6587464,50.77465362673187,-0.4588
1,491241885399539712,"ukrainian military jet was flying close to #mh17 before it was shot down, says russian officer URL URL",102,2,0,1,1,3115506,220.71088201603663,0.0
1,436215971272212480,"talking angela is a hacker ""he's a kidnapper"" ""he watches u through ur camera"" ""he asks about ur personal life"" URL",115,1,0,0,0,478,7.49025672749768,0.0
1,554343513887105024,a traditional beer that authorities believe was poisoned with crocodile bile has killed 56 people in mozambique: URL,116,1,0,0,1,13875482,64.33195826255763,-0.8271
1,519962130859429888,the fight against isis starts at our border. ‘at least’ 10 isis have been caught crossing the mexico border. build a wall!,122,0,0,0,1,74558597,11.841743662639184,-0.4389
0,531161914689482752,"confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" URL URL",85,2,0,0,1,412234,13.769816390506046,0.0
0,507242819623587841,"breaking: tesla to choose nevada for gigafactory, sources tell cnbc. URL",72,1,0,0,1,3479506,80.65156139938952,0.0
0,525411618231169025,photo: dogs of canadian reservist killed at national war memorial wait for him to return home URL URL,101,2,0,0,0,479094,0.2174175990323556,-0.8555
0,524930671220105216,developing news: soldier shot at war memorial. watch cbc nn for coverage. or follow online: URL URL,99,2,0,0,1,283032,8.95528743789922,-0.5994
1,544154048950435840,today's cover: meet the teen who's made $72 million trading stocks on his lunch breaks URL URL,94,2,0,0,1,1606069,70.0859249020963,0.0
1,387220814531395584,"amber alert website, which shows critical missing children bulletins, is offline due to government shutdown URL",111,1,0,0,1,7304009,54.61535106846925,-0.4215
1,436089462326849536,omfg read this its my personal experience with talking angela URL,65,1,0,0,0,3381,3.8096166341780378,0.0
1,489816746405007360,first photo from the malaysia airlines crash site in ukraine. via @reuters URL #mh17 URL,88,2,1,1,1,970705,46.29767795964979,-0.4019
1,540333359793451008,obama's daughter is pregnant lol michelle should've spent more time with her instead of taking away our french fries,116,0,0,0,0,1075,14.911624403715791,0.4215
0,407167928313081856,fast & furious stars heartbreakingly mourn paul walker's death URL URL,70,2,0,0,1,1660043,55.97044917257684,-0.9217
1,521835345059389440,north korea media says kim jong un has made appearance after 40+ days missing: URL URL,86,2,0,0,1,498204,6.571189679885332,-0.296
1,547807913671405568,pope francis is the real mvp URL,32,1,0,0,0,124072,16.885918674698797,0.0
1,550038665653542913,the president of argentina adopted a jewish teenager to stop him from becoming a werewolf URL URL,97,2,0,0,1,2008791,39.28027436140019,-0.296
0,538346377794031618,"who got violent? pregnant woman shot by #ferguson cop while sitting in car tuesday, loses eye: URL URL",102,2,0,1,1,40794,6.522836235175372,-0.7351
1,534392174876839936,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",85,2,0,0,1,3114805,220.7058419243986,-0.1027
0,519530210795216896,"hp confirmed that it's splitting into two companies. and cutting 5,000 jobs. URL $hp URL",88,2,0,0,1,2689186,27.55862831858407,-0.128
0,525039784503541760,"cpl. nathan cirillo pictured on the left, minutes before he was shot at the war memorial today. #cbcott #ottnews URL",116,1,0,2,1,230150,30.2093837535014,-0.5994
1,519375764165509121,#viral: mexico mass grave discovered after student protesters go missing URL URL,80,2,0,1,1,3070636,83.51054955839058,-0.6908
1,370855596050108416,"fukushima's new looming crisis: radioactive groundwater seeping toward pacific ocean, @mariyamaguchi reports: URL -jm",117,1,1,0,1,13874008,64.32856102887649,-0.6808
0,514100169307348992,"reports: missing afghan soldiers found trying to cross into canada, source says -@wcvb, @7news, @nbcnews URL (fixes typo)",121,1,3,0,1,9457182,21.27961601307189,-0.296
0,567765185407234049,"who from krispy kreme thought ""kkk wednesday"" would be a good idea? URL URL",75,2,0,0,1,2151729,78.24152084683517,0.4404
0,524185876931162112,puppy-sized spider surprises scientist in rainforest @livescience | URL URL,75,2,1,0,1,43797,5.824897750511248,0.2263
1,364383457545162754,highly radioactive water is seeping into the ocean from japan's crippled fukushima nuclear plant URL,100,1,0,0,1,21454002,102.23070707070708,0.0
0,504131654810877952,attorney: new audio reveals pause in gunfire when michael brown was shot. URL,77,1,0,0,1,56876969,13.908114558472551,0.0
1,501768276523761666,a list of overnight arrests in ferguson shows a much higher number than officials reported URL URL,98,2,0,0,1,7301257,54.598778892280855,-0.3818
1,506656271517622272,cant believe tupac is still alive URL,37,1,0,0,0,478,7.49025672749768,0.3818
0,524934138563133440,breaking news: cbs reports multiple suspects at large after more than 30 shots fired at canadian parliament - URL,113,1,0,0,0,230432,18.73584905660377,-0.7184
0,551159366876147714,"donna douglas, who played buxom tomboy elly may clampett on the 1960s sitcom 'the beverly hillbillies,' has died: URL",117,1,0,0,1,13872645,64.32613443338995,-0.296
1,386998038004113409,this is a new low. obama spent money to close natl parks but shut down the amber alert website. look for yourself: URL,118,1,0,0,1,14421,2.2476123098691194,0.3071
1,489820657291911168,reported photographs from malaysia airlines #mh17 crash: URL URL,64,2,0,1,1,7309920,55.01441881100266,-0.4019
0,562093717201616896,madden nfl 15 simulation correctly predicted the super bowl's final score. URL URL,82,2,0,0,1,4036971,31.480511445658895,0.5994
1,524317344730869760,"banksy proves he hasn't been arrested, puts up new piece in bristol. take a look here: URL URL",94,2,0,0,1,353337,6.292709001496686,0.3724
0,407275991610818560,paul walker's death brought out the worst in some twitter users. i compiled the stupidity for @vice URL,103,1,1,0,1,20738,41.74541398116014,-0.8979
0,524958128392376320,"ottawa police confirm that there were multiple suspects in the shooting, saying there were ""possibly 3"" shooters. URL",117,1,0,0,1,17415387,61.4462441789836,-0.34
1,319166636902998016,a photo of black nurses saving the life of a kkk member. URL,60,1,0,0,0,86307,7.905988023952096,0.0
1,532246457609244672,vladimir putin’s motorcade as seen from the air. URL URL,56,2,0,0,1,238134,39.22388845040778,0.0
1,542600886653292545,"icymi, #selena's killer & former fan club president will not be released early from prison! URL URL",99,2,0,1,1,5921120,115.17442132335748,-0.7644
0,524952094986350592,our thoughts and prayers are with the canadian soldier shot while guarding the national war memorial in ottawa. #ableg #cdnpoli,127,0,0,2,1,13997,0.3615833544785587,-0.5994
1,519447199164665856,"43 missing students, a mass grave and a suspect: mexico’s police URL",68,1,0,0,1,45640888,82.18820450885669,-0.7184
1,428366153149194240,#obamacare will soon require you to get an rfid chip implanted into your skin to monitor and track you.,103,0,0,1,0,478,7.49025672749768,0.0
1,548672230134382592,bobby shmurda stabbed to death in jail by cell mate URL URL,59,2,0,0,0,478,7.49025672749768,-0.7783
1,538851683141304320,lots of tweets that darren wilson paid by abc for interview. abc told @brianstelter not true & i've seen no credible reporting to contrary,138,0,1,0,1,606942,6.913552951580809,-0.5472
0,524925124303396864,"parliament hill in lockdown after soldier shot at #ottawa's war memorial, just south of east block.",99,0,0,1,1,1250510,31.792201727760915,-0.7783
1,504771233557147648,maybe tupac is alive and we're dead.,36,0,0,0,0,3351,7.442242503259452,-0.4019
1,514517470238240768,and here's a guy bending an iphone 6 plus with his bare hands URL URL,69,2,0,0,1,2894810,26.40497874924105,0.0
1,501474962935648256,"the first general killed in a combat zone since vietnam, it is a travesty that obama did not attend major general harold greene’s funeral",137,0,0,0,1,74473075,11.83984837716181,-0.9201
1,521533372280369152,cops swarm #7thheaven star stephen collins' home after suicide report URL URL,77,2,0,1,1,5378761,66.27890074948898,-0.6705
0,514478918636535808,portland cops complete delivery after pizza hut driver injured in crash URL URL,79,2,0,0,1,7296155,54.576755342346274,-0.6597
0,525005886272843776,kevin vickers hailed as hero who took down attacker at parliament hill: URL #cbcott #ottnews URL,96,2,0,2,1,230004,30.19607843137255,0.2023
0,568075025418317826,uk #krispykreme apologizes for 'kkk wednesday' customer promo. URL URL,70,2,0,1,1,18589416,84.40541086210378,0.3612
1,516804849619705859,coming 2 america soon! .@kfc bans alcohol-based wet wipes so #muslims aren’t offended URL #tcot URL,99,2,1,2,0,270198,56.933009371745925,-0.3727
0,507257950868885504,breaking: ap source: tesla motors has selected nevada as site for $5b electric car battery factory.,99,0,0,0,1,13869112,64.31327347731133,0.0
0,525043936331857923,"this photo was taken by a tourist at the national war memorial, shortly before nathan cirillo was shot and killed. URL",118,1,0,0,1,282568,8.953158268275372,-0.8555
0,523655026485366784,"wtf. rt @pourmecoffee: hello everyone. ""puppy-sized spider surprises scientist in rainforest"" URL URL",101,2,1,0,1,87805,4.660851360781577,-0.4404
1,318263294098030593,a photo of black nurses saving the life of a kkk member. URL,60,1,0,0,0,250815,0.8156028368794326,0.0
0,524965786059026432,"breaking news: one soldier has died after ottawa shooting, suspect(s) still at large - URL",90,1,0,0,0,230264,18.73033381712627,-0.5574
1,531565935128498176,"hey, it looks like... oh. rt @marc_leibowitz: photo of vladimir putin's motorcade. posted without comment. URL",110,1,1,0,1,330941,120.0936130244208,0.3612
0,551106793959862272,"max baer describes donna douglas as ""elly may until the day she died"": URL (cbs) URL",84,2,0,0,1,4015685,70.98695163104613,-0.5574
1,530017051025604609,"breaking: huge explosion of an #oil pipeline belonging to @saudi_aramco near sudair, #saudiarabia. URL",102,1,1,2,0,478,7.49025672749768,0.3182
1,356407105953071107,just in... @barackobama & department of justice file federal charges against #georgezimmerman,93,0,1,1,1,61448,10.321218961625284,0.3182
0,407258075502899200,this is the driver that died in the accident with paul walker. don't forget about him just because he's not famous. URL,119,1,0,0,0,478,7.49025672749768,-0.7214
0,514451906211893248,oregon police officers step in and make delivery after pizza hut driver gets injured in a car crash: URL #odd,109,1,0,1,1,237466,2.7078686493184634,-0.7717
1,516856061182345216,leicester kfc refusing hand wipes to a customer because they anti islamic. what's next? a separate door for woman? sharia sauce? @kfc arses.,140,0,1,0,1,1085550,7.53520131857782,-0.327
0,510916725953417218,just in: isis video claims to show beheading of british citizen URL,67,1,0,0,1,11484362,122.39591118927235,0.0
1,514540926640087040,the iphone 6 plus really does have a bending problem URL URL,60,2,0,0,1,2863326,146.82922245712945,-0.4019
1,365497016098369536,water leaks at fukushima could contaminate entire pacific ocean URL,67,1,0,0,1,3070309,83.48405299313052,0.0
0,407253554039386112,"tyrese at the crash site, where paul walker died, i proper feel for him URL",75,1,0,0,0,478,7.49025672749768,-0.743
1,560133068670140417,islamic tribunal in texas operating under sharia law♨️wtf is this😡@lodisilverado @amymek #tcot URL URL,102,2,2,1,0,478,7.49025672749768,0.0
0,501881262240694272,"please pray for steven sotloff, [another captive american] that #isis has threatened to behead. #tcot URL",105,1,0,2,0,74774,120.67200557103064,0.1531
0,407189015582887936,rip roger rodas the man who died with paul walker in the fatal car crash #dontforgethim URL,91,1,0,1,0,276,7.737060614447827,-0.8689
1,265953285247209472,deep-fried left wings demo-crab cakes barack-amole & chips malia quesadillas hawaiian pizza sloppy joe bidens obamacare-rot cake,128,0,0,0,1,12484113,25.315094792416605,0.0
1,521727831307722753,someone spray painted a penis on a $2.4 mill bugatti URL,56,1,0,0,0,1934978,4.426507363156432,0.0
1,524144369235140608,graffiti artist banksy arrested in london; identity revealed - national report | national report URL,100,1,0,0,0,5516,10.892056252375523,-0.4767
0,514148279601606656,starbucks is experimenting with a beer-flavored latte that reportedly tastes like guinness URL,94,1,0,0,1,9798351,75.75720911474087,0.3612
1,489841070818488320,'nine britons and 80 children' feared dead after flight #mh17 'shot down' URL URL,81,2,0,1,1,3111252,220.5754868270332,-0.8176
0,519112613800972288,"in announcing split, hewlett-packard also boosted the number of its expected layoffs by 5,000 to 55,000. URL $hpq",113,1,0,0,1,17409763,61.42538975501114,0.4215
1,553098571323437056,"banksy's take on charlie hebdo is simple, elegant & uncompromising #jesuischarlie URL",85,1,0,1,0,9955,20.73548889754577,0.4767
1,532281981795848192,manager bans teen slang from work including 'chill'. adds stop accusing people of having ebola URL URL,102,2,0,0,1,316134,78.47469184369263,-0.4404
1,295944137948151809,a photo of black nurses saving the life of a kkk member. URL,60,1,0,0,0,2852,0.02734375,0.0
0,532297096356167680,so sad to learn big bank hank has passed away--the sugarhill gang rapper was 57. URL URL,88,2,0,0,1,11771983,56.75632463064157,-0.5256
0,509464457836511232,"apparently microsoft are trying to buy mojang, the creators of minecraft, for around $2 billion... o_o",102,0,0,0,1,2483728,29.985934182590235,-0.128
1,539813330983354368,they found him shot dead and burned in his car after the #ferguson chaos. what happened to deandre joshua: URL,110,1,0,1,0,13383,6.295983086680761,-0.8402
0,524987184836005889,the rcmp and ottawa police news conference is beginning now. watch live: URL #cbcott #ottnews,93,1,0,2,1,229829,30.179505135387487,0.0
0,524685073979678721,meet the south american goliath birdeater -- a spider the size of a puppy: URL URL,82,2,0,0,1,15143610,69.77878211227403,0.0
0,519311120914722816,corporations have sold or spun off $1.6 trillion worth of subsidiaries & biz lines this year. URL URL,101,2,0,0,1,27663,0.7230296254891001,0.2263
0,507261372313640961,"more: tesla motors picks nevada as home of new electric car battery factory, beating 4 other states: URL",104,1,0,0,1,13866213,64.29968454258675,-0.4588
1,534364937939062784,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",85,2,0,0,1,3110096,220.50744558991985,-0.1027
0,525024518713397249,twenty-four-year-old cpl. nathan cirillo was shot dead today at the war memorial in #ottawa. #cdnpoli #ottawashooting URL,121,1,0,3,0,1085,1.613399621212121,-0.8481
1,505611045897924608,"15 year old who ""swatted"" gamer convicted of domestic terrorism; 25 years to life in federal prison URL",103,1,0,0,0,2164,1.7540687160940325,-0.836
1,380140114552188928,"can twerking in louisiana really get you a ""mandatory 30 days in jail""?! URL",76,1,0,0,1,11772226,56.75591985428051,0.1511
1,387041762331471872,obama keeps michelle's URL site running despite the shutdown but URL is shutdown because? #spitehouse,101,2,0,1,0,24549,31.38662435928728,0.0
0,516321020815228929,"beheading suspect attended same mosque as 9/11 terrorist: moore, oklahoma -- alton nolen, the man who beheaded... URL",117,1,0,0,1,1277911,39.10043804755945,-0.7845
1,528341588867416064,'who is we?' obama says being a stay-at-home mom 'not a choice we want americans to make' URL,93,1,0,0,1,248470,31.874332390826265,0.0772
1,521821037726797824,breaking: patient being tested for ebola in kansas URL URL,58,2,0,0,1,3071283,40.573972879983806,0.0
1,570341828479725570,confirmed: jamie dornan not leaving fifty shades of grey #fiftyshades #jamiedornan URL URL,90,2,0,2,0,10021,32.28106432446396,0.0516
1,518620083342835712,mass grave found in mexico town where over 40 students went missing - URL,73,1,0,0,1,44050,42.90929114937926,-0.5859
0,427662266993889280,actor who portrayed marlboro man in cigarette ads in late 1970s dies from smoking-related disease: URL,102,1,0,0,1,1107288,43.67534076827757,0.0
1,387006700609228801,really? amber alert website goes dark under government shutdown URL,67,1,0,0,1,248464,31.87307571473453,0.3566
1,543319210659971073,it’s a dog’s afterlife: pope francis says there’s a place for pets in paradise URL,82,1,0,0,1,16777664,75.09584245076586,0.6369
0,552615631246622721,dog found abandoned at scottish train station with suitcase of belongings (photo: spca) URL URL,95,2,0,0,1,204334,52.56806874717322,-0.4588
0,407217471473451008,"paul walker's death keeps getting more ironic... the driver, roger rodas, was a former racecar driver #rip URL",110,1,0,1,0,145838,0.1066536203522504,-0.6901
0,536871550184869888,that powerful letter from lego to parents from the 1970s? it's real URL URL,75,2,0,0,1,114498,55.19592875318066,0.4215
0,427831952826449920,ex-marlboro man dies from smoking-related disease - URL,55,1,0,0,0,1531986,53.33861671469741,0.0
0,407279190913069056,fast & furious franchise responds to paul walker's death: URL URL,65,2,0,0,1,1660711,55.93309692671395,-0.8225
0,523863683928457216,goliath encounter: puppy-sized spider surprises scientist in rainforest - URL URL,81,2,0,0,1,7293582,54.97071872227152,0.2263
0,528237933661544448,"fanged deer pops up in afghanistan, 60 years after its last appearance URL URL",78,2,0,0,1,15101138,72.0952862634028,0.0
1,507454543169617920,"no, internet, betty white is not dead URL (photo: getty) URL",60,2,0,0,1,11484587,122.37458782149923,0.5334
0,436160836524965891,nestlé usa has issued a recall of hot pockets. see the varieties affected: URL,78,1,0,0,1,45869824,58.70240480961924,-0.1531
1,387010299536355328,"as a former federal agent i find this story hard to believe, even for this white house. URL #spitehouse",103,1,0,1,1,1543574,32.84384636949818,-0.1027
0,538374385665449985,pregnant #ferguson woman blind after being shot in face by police bean bag URL (video) URL,90,2,0,1,1,160919,41.36848369435849,-0.4019
0,525408908484280321,dogs of canadian reservist killed at national war memorial wait for him to return home URL URL,94,2,0,0,0,478,7.49025672749768,-0.8555
1,524168442841010176,"no, banksy has not been arrested - this story is a hoax URL URL",63,2,0,0,1,3107656,220.43161512027493,0.1164
0,523939598691741696,cool dog! mt @cbsnews: goliath encounter: puppy-sized spider surprises scientist in rainforest URL URL,102,2,1,0,1,26440,41.59921894068831,0.5411
0,534205316620382208,disease spread by bugs that bite your face as you sleep is found in the us URL URL,82,2,0,0,0,229578,18.71698113207547,0.0
1,523558773345255424,"walmart donates $10,000 to support darren wilson, but won't give tracy morgan a penny for the accident their company caused. #boycottwalmart",140,0,0,1,0,1124,8.984466588511138,-0.5106
1,559863517151784960,a good relationship: ☑ calls you to just say hi ☑ wants to see you ☑ brings you bk,82,0,0,0,1,1845314,11.056477516059957,0.4404
0,518870005677826050,hewlett-packard to split pc and printer business from corporate hardware and services: URL $hpq URL,99,2,0,0,1,17401942,61.40008098805426,0.0
0,615689290706595840,.@whitehouse in rainbow colors for #scotusmarriage? here's what i think about that decision: URL,96,1,1,1,1,2718461,9.655234657039712,0.0
1,613404935003217920,cops bought the alleged church shooter burger king hours after killings URL,75,1,0,0,1,11232698,235.3275993883792,-0.6705
1,622891631293935616,#wakeupamerica🇺🇸 who needs a #gun registry when #obama has all your personal information URL URL,96,2,0,3,0,155313,131.28590021691974,-0.34
0,553589051044151296,several hostages freed at jewish supermarket in paris. photo thomas samson #afp URL,83,1,0,1,1,199664,44.62332928311057,0.4019
0,553590835850514433,"hostage-taker in supermarket siege killed, reports say. #parisattacks URL URL",77,2,0,1,1,8278077,206.2790186744782,-0.6705
1,656870311057575936,the 5 most accurate predictions from the decade-jumping adventures in #backtothefuture: URL URL,95,2,0,1,1,18607371,204.5587962962963,0.34
0,616311563071434753,apologies if you've already seen a crow riding a bald eagle today. image: phoo chan story: URL URL,98,2,0,0,1,163810,10.799825174825177,0.0
0,525060425184858112,"the canadian soldier killed in today's ottawa shooting is cpl. nathan cirillo, a family source told cnn. live blog: URL",119,1,0,0,1,64119860,27.850877192982452,-0.6705
1,672513234419638273,thoughts and prayers are not enough. pres. obama speaks on mass shootings over the years: URL URL,97,2,0,0,1,17764563,165.8874281018899,0.0
0,544382892378714113,five hostages escape sydney cafe siege — live updates from @buzzfeedoz URL URL,78,2,1,0,1,1409024,292.3053645116919,0.1779
1,626898253900943360,everyone mad at bruce for his sex change but no one gave ashit about that nerd minkus changing into chanel west coast URL,121,1,0,0,0,904411,34.465531224655315,-0.7717
1,618804516578680832,family: @schwarzenegger's last act as governor stole justice from dead son. URL URL,83,2,1,0,1,60824712,127.9475740801042,-0.2263
1,672632899921833984,why have there been more mass shootings under obama than the 4 previous presidents combined? URL URL,100,2,0,0,0,105402,633.5614678899083,0.0
0,553588178687655936,reports: #charliehebdo suspects killed URL,42,1,0,1,1,11232698,251.20359037127704,-0.7845
1,613016993692798977,police chief says dylann roof was taken to burger king shortly after arrest URL,79,1,0,0,1,216506,301.10109622411693,-0.34
1,663385747177775105,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",87,0,0,0,0,3479060,255.0282719186785,0.0
0,524966904885428226,breaking update: canadian soldier injured at parliament hill shooting dies URL #ottawa,86,1,0,1,1,3078071,227.94204425711277,-0.4019
1,613393657161510913,cops bought burger king for dylann roof following his arrest URL URL,68,2,0,0,1,1246578,108.16335630320226,-0.34
0,544374511194632192,update: total of 5 people have been able to get out of sydney cafe during hostage situation: URL URL,100,2,0,0,1,17764563,194.0168188370976,0.0
1,652783670370115585,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",87,0,0,0,0,3479060,257.4325104200064,0.0
1,674187250792558592,donald trump v adolf hitler URL,31,1,0,0,0,28760,20.802809834420472,0.0
0,524935485370929152,shooting in canadian parliament comes day after isis-inspired radical drove in2 canadian soldier. also reports of shooting at war memorial/1,140,0,0,0,1,351817,17.223377909856364,-0.5994
1,674244561519161344,"you're increasingly compared to hitler. does that bother you? trump: ""no."" URL",78,1,0,0,1,9329877,154.28813028499843,-0.34
0,553535829017370625,#breaking - at least five hostages in paris kosher supermarket: (afp) URL #vincennes URL,88,2,0,2,1,4079383,133.2067392067392,0.0
1,656830586577883136,happy #backtothefuture day! how did 'back to the future: part ii' score on 2015 predictions? URL URL,100,2,0,1,1,17764563,169.00752823086574,0.6114
0,649985459389661184,an openly gay man said that he and his partner met with pope francis a day before kim davis did URL,99,1,0,0,1,54785151,157.7595663265306,0.0
0,553531413459660800,update - afp says gunman who has taken a hostage at kosher supermarket in paris believed to be suspect in killing of policewoman on thursday,140,0,0,0,1,4984441,30.428118393234676,-0.765
1,663925546812837888,"solo cups have been red for decades. if starbucks was taking a shot at christmas, solo shot first.",98,0,0,0,0,9987,2.982070984266374,0.0
1,637382230394822656,ben carson: what happened to blacks during slavery is why i am pro-life on abortion today URL URL,97,2,0,0,0,261969,108.77437943262412,-0.7003
1,675043569367982081,‘el chapo’ threatens #isis: ‘my men will destroy you’ - URL URL,63,2,0,1,1,443689,156.46666666666667,-0.7269
0,544314234541469696,uber intros surge pricing in downtown sydney during hostage siege URL URL,73,2,0,0,1,9329877,173.79541446208114,0.0
0,553534838880608256,#breaking gunman in policewoman killing suspected in new paris hostage-taking: source,85,0,0,1,1,2426621,265.655,-0.743
1,633961125126668288,a new cnn/orc poll finds @hillaryclinton ahead of @realdonaldtrump by just 6 points URL URL,91,2,2,0,1,4468943,79.3145574250183,0.0
0,544512108885725184,paramedics are currently carrying out a number of hostages in #martinpl. #sydneysiege #9news,92,0,0,3,1,186951,196.1698938163648,0.0772
0,552805488631758849,"at least 12 killed in today's attack on satirical magazine #charliehebdo in paris, official says. URL",101,1,0,1,1,64119860,27.328322514519986,-0.8225
1,645711628046995462,latest starving 'refugees' from #syria . these guys look like friggin soldiers to me! URL,89,1,0,1,0,4662,37.02212389380531,-0.1511
0,614608936491188225,white house lit in rainbow colors after gay marriage ruling URL URL,67,2,0,0,1,3448785,199.6033982594281,0.0
0,674263945172119552,1.15 million americans have been killed by guns since john lennon's death URL URL,81,2,0,0,1,6386998,67.17951501990589,-0.8555
1,612646796355960832,"after arrest, dylann roof was hungry. police bought him food from burger king. more details: URL URL",100,2,0,0,1,1243720,55.24160732451679,-0.34
0,544511199702822913,police move in: police confirm live ammunition used in martin place #sydneysiege,80,0,0,1,1,371984,179.62302070645555,0.0
0,553107921081749504,"two shot in paris, including traffic cop, as manhunt continues for #charliehebdo suspects URL URL",97,2,0,1,1,9351328,143.76236429433052,-0.34
1,666190716448587776,warning syrian refugees hv arrived in neworlean &they r here 2stay ur funds r being well invested in one-way tickets URL,120,1,0,0,0,70444,283.95727482678984,-0.0772
1,675193315306905600,el chapo vs isis: mexican cartel boss threatens islamic state over drug trade URL URL,85,2,0,0,1,3078071,187.1011673151751,-0.3818
1,674364257799004160,adolf hitler vs donald trump URL,32,1,0,0,0,464533,129.80499519692603,0.0
1,662430295254175744,#opkkk releases 500+ names and reveals unexpected #plottwist URL URL,68,2,0,2,0,626525,28.848687883863764,0.0
0,544512676643500033,breaking @skybusiness: freed hostage borne high from #sydneysiege w/c.4 paramedic teams on the scene URL ( carsonscottli,120,1,1,1,1,642761,136.9408626056025,0.4019
1,638050997340893184,"in celebrity death hoax news, james earl jones is not dead. URL URL",67,2,0,0,1,60824713,125.9138924455826,-0.3732
